time,load,temp,rhum,dew_point,apparent_temp,precip,rain,snow,press,cloud,solar_rad,direct_rad,diffuse_rad,wind_sp,wind_dir,wrn_1_1,wrn_C_한파,wrn_D_건조,wrn_F_안개,wrn_H_폭염,wrn_O_해일,wrn_R_호우,wrn_S_대설,wrn_T_태풍,wrn_V_풍랑,wrn_W_강풍,wrn_Y_황사,정치,경제,사회,문화,국제,지역,스포츠,IT_과학,범죄,사고,재해,사회_사건사고
2012-10-15 09:00:00,824.4,11.226,56.838917,2.9759998,9.502212,0.0,0.0,0.0,1014.8712,99.0,235.0,85.0,150.0,0.71999997,360.0,0,0,0,0,0,0,0,0,0,0,0,0,1857,5052,1310,2742,1343,1945,466,2240,0,216,0,0
2012-10-15 10:00:00,1854.6,12.876,49.037678,2.426,10.9216795,0.0,0.0,0.0,1014.4365,100.0,346.0,121.0,225.0,1.609969,26.564985,0,0,0,0,0,0,0,0,0,0,0,0,1857,5052,1310,2742,1343,1945,466,2240,0,216,0,0
2012-10-15 11:00:00,2362.8,14.326,44.150986,2.276,12.24745,0.0,0.0,0.0,1014.291,99.0,448.0,163.0,285.0,2.2768397,18.435053,0,0,0,0,0,0,0,0,0,0,0,0,1857,5052,1310,2742,1343,1945,466,2240,0,216,0,0
2012-10-15 12:00:00,2353.8,15.726,39.920235,2.126,13.4251,0.0,0.0,0.0,1013.8461,50.0,535.0,225.0,310.0,3.6179552,5.7105074,0,0,0,0,0,0,0,0,0,0,0,0,1857,5052,1310,2742,1343,1945,466,2240,0,216,0,0
2012-10-15 13:00:00,2382.3,17.026,36.488804,2.026,14.979776,0.0,0.0,0.0,1013.0013,2.0,627.0,414.0,213.0,5.0911684,8.130019,0,0,0,0,0,0,0,0,0,0,0,0,1857,5052,1310,2742,1343,1945,466,2240,0,216,0,0
2012-10-15 14:00:00,2349.0,18.026001,34.257774,2.026,16.005411,0.0,0.0,0.0,1012.0467,0.0,646.0,523.0,123.0,5.6920996,18.435053,0,0,0,0,0,0,0,0,0,0,0,0,1857,5052,1310,2742,1343,1945,466,2240,0,216,0,0
2012-10-15 15:00:00,2330.1,18.526001,33.199955,2.026,15.837532,0.0,0.0,0.0,1011.76715,0.0,542.0,439.0,103.0,6.151683,20.556128,0,0,0,0,0,0,0,0,0,0,0,0,1857,5052,1310,2742,1343,1945,466,2240,0,216,0,0
2012-10-15 16:00:00,2346.9,18.426,33.17102,1.926,15.713947,0.0,0.0,0.0,1011.66473,0.0,385.0,296.0,89.0,6.193674,35.537766,0,0,0,0,0,0,0,0,0,0,0,0,1857,5052,1310,2742,1343,1945,466,2240,0,216,0,0
2012-10-15 17:00:00,2378.1,17.376,46.126297,5.6759996,15.73601,0.0,0.0,0.0,1011.5288,0.0,199.0,134.0,65.0,3.8939953,56.3099,0,0,0,0,0,0,0,0,0,0,0,0,1857,5052,1310,2742,1343,1945,466,2240,0,216,0,0
2012-10-15 18:00:00,2394.0,15.176001,57.443153,6.826,13.4693775,0.0,0.0,0.0,1011.9459,0.0,36.0,18.0,18.0,6.151683,69.44387,0,0,0,0,0,0,0,0,0,0,0,0,1857,5052,1310,2742,1343,1945,466,2240,0,216,0,0
2012-10-15 19:00:00,2398.5,14.376,50.505783,4.226,12.199434,0.0,0.0,0.0,1012.5109,0.0,0.0,0.0,0.0,5.4833565,66.801384,0,0,0,0,0,0,0,0,0,0,0,0,1857,5052,1310,2742,1343,1945,466,2240,0,216,0,0
2012-10-15 20:00:00,2061.6,12.876,56.663006,4.476,10.798267,0.0,0.0,0.0,1013.1498,0.0,0.0,0.0,0.0,5.154415,65.22488,0,0,0,0,0,0,0,0,0,0,0,0,1857,5052,1310,2742,1343,1945,466,2240,0,216,0,0
2012-10-15 21:00:00,980.4,10.426001,69.46087,5.076,8.3278885,0.0,0.0,0.0,1013.35706,25.0,0.0,0.0,0.0,6.151683,69.44387,0,0,0,0,0,0,0,0,0,0,0,0,1857,5052,1310,2742,1343,1945,466,2240,0,216,0,0
2012-10-15 22:00:00,839.1,9.626,74.563484,5.326,7.5813217,0.0,0.0,0.0,1013.3274,62.0,0.0,0.0,0.0,6.151683,69.44387,0,0,0,0,0,0,0,0,0,0,0,0,1857,5052,1310,2742,1343,1945,466,2240,0,216,0,0
2012-10-15 23:00:00,572.7,8.976,78.71137,5.476,7.0391235,0.0,0.0,0.0,1013.4022,72.0,0.0,0.0,0.0,5.634891,63.435013,0,0,0,0,0,0,0,0,0,0,0,0,1857,5052,1310,2742,1343,1945,466,2240,0,216,0,0
2012-10-16 00:00:00,483.0,8.976,80.0867,5.726,7.114276,0.0,0.0,0.0,1013.2043,96.0,0.0,0.0,0.0,5.495161,58.392544,0,0,0,0,0,0,0,0,0,0,0,0,1982,5374,1396,2789,1262,1564,469,2241,0,170,0,0
2012-10-16 01:00:00,468.3,8.976,81.48322,5.976,7.3030577,0.0,0.0,0.0,1013.00635,99.0,0.0,0.0,0.0,4.5820518,44.999897,0,0,0,0,0,0,0,0,0,0,0,0,1982,5374,1396,2789,1262,1564,469,2241,0,170,0,0
2012-10-16 02:00:00,375.6,8.826,82.88259,6.076,7.2029076,0.0,0.0,0.0,1013.3965,84.0,0.0,0.0,0.0,4.39436,34.9921,0,0,0,0,0,0,0,0,0,0,0,0,1982,5374,1396,2789,1262,1564,469,2241,0,170,0,0
2012-10-16 03:00:00,363.6,8.726,83.44438,6.076,7.071416,0.0,0.0,0.0,1013.7885,36.0,0.0,0.0,0.0,4.6102495,38.65983,0,0,0,0,0,0,0,0,0,0,0,0,1982,5374,1396,2789,1262,1564,469,2241,0,170,0,0
2012-10-16 04:00:00,337.5,8.726,84.60338,6.276,7.2021646,0.0,0.0,0.0,1013.2937,1.0,0.0,0.0,0.0,4.0249224,63.435013,0,0,0,0,0,0,0,0,0,0,0,0,1982,5374,1396,2789,1262,1564,469,2241,0,170,0,0
2012-10-16 05:00:00,324.6,8.376,85.444405,6.076,6.729639,0.0,0.0,0.0,1013.08276,0.0,0.0,0.0,0.0,4.5536795,71.564964,0,0,0,0,0,0,0,0,0,0,0,0,1982,5374,1396,2789,1262,1564,469,2241,0,170,0,0
2012-10-16 06:00:00,366.3,7.576,87.153534,5.576,5.800071,0.0,0.0,0.0,1012.9536,0.0,0.0,0.0,0.0,4.6800003,67.3801,0,0,0,0,0,0,0,0,0,0,0,0,1982,5374,1396,2789,1262,1564,469,2241,0,170,0,0
2012-10-16 07:00:00,460.5,6.726,89.22115,5.076,4.767582,0.0,0.0,0.0,1011.833,0.0,4.0,1.0,3.0,5.1919937,56.309914,0,0,0,0,0,0,0,0,0,0,0,0,1982,5374,1396,2789,1262,1564,469,2241,0,170,0,0
2012-10-16 08:00:00,553.2,8.626,86.061806,6.4259996,7.124938,0.0,0.0,0.0,1012.8941,0.0,107.0,63.0,44.0,4.1046314,52.124958,0,0,0,0,0,0,0,0,0,0,0,0,1982,5374,1396,2789,1262,1564,469,2241,0,170,0,0
2012-10-16 09:00:00,831.9,13.326,68.15683,7.576,12.315678,0.0,0.0,0.0,1012.57214,0.0,292.0,213.0,79.0,2.6208394,74.054535,0,0,0,0,0,0,0,0,0,0,0,0,1982,5374,1396,2789,1262,1564,469,2241,0,170,0,0
2012-10-16 10:00:00,1851.3,16.576,49.200737,5.8760004,15.177109,0.0,0.0,0.0,1011.8965,0.0,466.0,369.0,97.0,2.5455842,135.0001,0,0,0,0,0,0,0,0,0,0,0,0,1982,5374,1396,2789,1262,1564,469,2241,0,170,0,0
2012-10-16 11:00:00,2349.6,18.476,42.893997,5.6260004,17.075039,0.0,0.0,0.0,1011.3692,0.0,599.0,490.0,109.0,4.3349743,184.76355,0,0,0,0,0,0,0,0,0,0,0,0,1982,5374,1396,2789,1262,1564,469,2241,0,170,0,0
2012-10-16 12:00:00,2361.6,19.626,43.220596,6.776,18.73769,0.0,0.0,0.0,1010.51825,2.0,675.0,561.0,114.0,5.8048253,187.12492,0,0,0,0,0,0,0,0,0,0,0,0,1982,5374,1396,2789,1262,1564,469,2241,0,170,0,0
2012-10-16 13:00:00,2474.7,20.426,43.004185,7.4259996,19.715668,0.0,0.0,0.0,1009.15967,0.0,687.0,573.0,114.0,6.130579,183.3664,0,0,0,0,0,0,0,0,0,0,0,0,1982,5374,1396,2789,1262,1564,469,2241,0,170,0,0
2012-10-16 14:00:00,2490.3,20.826,43.707623,8.026,20.018661,0.0,0.0,0.0,1007.6883,39.0,638.0,530.0,108.0,5.7599998,180.0,0,0,0,0,0,0,0,0,0,0,0,0,1982,5374,1396,2789,1262,1564,469,2241,0,170,0,0
2012-10-16 15:00:00,2484.0,20.876,45.382362,8.626,19.621105,0.0,0.0,0.0,1006.4031,97.0,519.0,406.0,113.0,6.12,180.0,0,0,0,0,0,0,0,0,0,0,0,0,1982,5374,1396,2789,1262,1564,469,2241,0,170,0,0
2012-10-16 16:00:00,2537.1,20.776001,45.50825,8.576,19.161474,0.0,0.0,0.0,1006.30054,96.0,324.0,184.0,140.0,8.4963045,216.38445,0,0,0,0,0,0,0,0,0,0,0,0,1982,5374,1396,2789,1262,1564,469,2241,0,170,0,0
2012-10-16 17:00:00,2479.5,19.526001,53.12501,9.726,18.453196,0.0,0.0,0.0,1006.2577,86.0,142.0,38.0,104.0,6.9247384,242.10283,0,0,0,0,0,0,0,0,0,0,0,0,1982,5374,1396,2789,1262,1564,469,2241,0,170,0,0
2012-10-16 18:00:00,2424.9,17.776001,63.363834,10.726,16.741776,0.0,0.0,0.0,1006.98895,90.0,25.0,4.0,21.0,8.647496,267.6141,0,0,0,0,0,0,0,0,0,0,0,0,1982,5374,1396,2789,1262,1564,469,2241,0,170,0,0
2012-10-16 19:00:00,2406.6,17.376,61.81116,9.976,16.745808,0.8,0.8,0.0,1006.2821,96.0,0.0,0.0,0.0,4.379589,260.53775,0,0,0,0,0,0,0,0,0,0,0,0,1982,5374,1396,2789,1262,1564,469,2241,0,170,0,0
2012-10-16 20:00:00,2057.7,16.976,63.60763,10.026,16.46349,0.0,0.0,0.0,1006.2682,87.0,0.0,0.0,0.0,3.671294,258.6901,0,0,0,0,0,0,0,0,0,0,0,0,1982,5374,1396,2789,1262,1564,469,2241,0,170,0,0
2012-10-16 21:00:00,995.4,16.476,66.09942,10.126,16.208344,0.0,0.0,0.0,1006.4485,91.0,0.0,0.0,0.0,2.1897945,279.46225,0,0,0,0,0,0,0,0,0,0,0,0,1982,5374,1396,2789,1262,1564,469,2241,0,170,0,0
2012-10-16 22:00:00,860.1,14.626,78.229576,10.876,14.592457,0.0,0.0,0.0,1005.4922,96.0,0.0,0.0,0.0,2.0991426,149.03632,0,0,0,0,0,0,0,0,0,0,0,0,1982,5374,1396,2789,1262,1564,469,2241,0,170,0,0
2012-10-16 23:00:00,578.7,13.826,83.21142,11.026,13.322245,0.0,0.0,0.0,1004.86957,98.0,0.0,0.0,0.0,5.634891,153.43501,0,0,0,0,0,0,0,0,0,0,0,0,1982,5374,1396,2789,1262,1564,469,2241,0,170,0,0
2012-10-17 00:00:00,512.7,13.476,85.977585,11.176001,12.842224,0.0,0.0,0.0,1004.3621,100.0,0.0,0.0,0.0,6.8399997,180.0,0,0,0,0,0,0,0,0,0,0,0,0,2136,4984,1316,2679,1420,1697,535,2361,0,190,0,0
2012-10-17 01:00:00,504.9,13.476,87.12403,11.376,13.071148,0.0,0.0,0.0,1003.8672,100.0,0.0,0.0,0.0,5.6920996,198.43504,0,0,0,0,0,0,0,0,0,0,0,0,2136,4984,1316,2679,1420,1697,535,2361,0,190,0,0
2012-10-17 02:00:00,393.9,13.376,88.27531,11.476,12.915417,0.0,0.0,0.0,1004.25964,100.0,0.0,0.0,0.0,6.28713,203.6294,0,0,0,0,0,0,0,0,0,0,0,0,2136,4984,1316,2679,1420,1697,535,2361,0,190,0,0
2012-10-17 03:00:00,356.4,13.326,87.97947,11.376,12.921169,0.2,0.2,0.0,1003.36694,100.0,0.0,0.0,0.0,5.6920996,198.43504,0,0,0,0,0,0,0,0,0,0,0,0,2136,4984,1316,2679,1420,1697,535,2361,0,190,0,0
2012-10-17 04:00:00,360.0,13.526,86.26792,11.276,12.969572,0.1,0.1,0.0,1002.68134,100.0,0.0,0.0,0.0,6.519877,186.3401,0,0,0,0,0,0,0,0,0,0,0,0,2136,4984,1316,2679,1420,1697,535,2361,0,190,0,0
2012-10-17 05:00:00,357.0,13.176001,88.844315,11.376,12.314234,0.5,0.5,0.0,1001.87695,100.0,0.0,0.0,0.0,8.825508,191.76826,0,0,0,0,0,0,0,0,0,0,0,0,2136,4984,1316,2679,1420,1697,535,2361,0,190,0,0
2012-10-17 06:00:00,417.9,12.826,92.720085,11.676001,12.082783,1.3,1.3,0.0,1001.4683,100.0,0.0,0.0,0.0,8.654986,196.9276,0,0,0,0,0,0,0,0,0,0,0,0,2136,4984,1316,2679,1420,1697,535,2361,0,190,0,0
2012-10-17 07:00:00,516.9,12.526,95.81619,11.876,12.0944,2.2,2.2,0.0,1001.35876,100.0,1.0,0.0,1.0,6.9527545,201.25058,0,0,0,0,0,0,0,0,0,0,0,0,2136,4984,1316,2679,1420,1697,535,2361,0,190,0,0
2012-10-17 08:00:00,561.6,12.626,97.08901,12.176001,12.30172,1.9,1.9,0.0,1001.6595,100.0,12.0,0.0,12.0,6.8777895,227.12111,0,0,0,0,0,0,0,0,0,0,0,0,2136,4984,1316,2679,1420,1697,535,2361,0,190,0,0
2012-10-17 09:00:00,850.8,12.976,95.8306,12.326,12.34054,1.3,1.3,0.0,1001.86993,100.0,26.0,0.0,26.0,9.346143,254.3577,0,0,0,0,0,0,0,0,0,0,0,0,2136,4984,1316,2679,1420,1697,535,2361,0,190,0,0
2012-10-17 10:00:00,2084.1,12.376,93.31128,11.326,11.456737,0.6,0.6,0.0,1002.3431,97.0,40.0,0.0,40.0,9.114471,260.9098,0,0,0,0,0,0,0,0,0,0,0,0,2136,4984,1316,2679,1420,1697,535,2361,0,190,0,0
2012-10-17 11:00:00,2402.1,11.626,85.499435,9.276,9.857236,0.1,0.1,0.0,1002.712,72.0,106.0,7.0,99.0,10.853866,264.2895,0,0,0,0,0,0,0,0,0,0,0,0,2136,4984,1316,2679,1420,1697,535,2361,0,190,0,0
2012-10-17 12:00:00,2392.2,11.826,76.4918,7.826,9.421977,0.0,0.0,0.0,1002.71924,35.0,287.0,110.0,177.0,12.605142,268.36346,0,0,0,0,0,0,0,0,0,0,0,0,2136,4984,1316,2679,1420,1697,535,2361,0,190,0,0
2012-10-17 13:00:00,2023.2,12.826,58.4584,4.876,9.07042,0.0,0.0,0.0,1001.96326,7.0,532.0,385.0,147.0,17.227419,280.84027,0,0,0,0,0,0,0,0,0,0,0,0,2136,4984,1316,2679,1420,1697,535,2361,0,190,0,0
2012-10-17 14:00:00,2108.1,13.576,45.048576,1.8759999,9.492332,0.0,0.0,0.0,1001.69336,0.0,631.0,505.0,126.0,18.35647,281.3099,0,0,0,0,0,0,0,0,0,0,0,0,2136,4984,1316,2679,1420,1697,535,2361,0,190,0,0
2012-10-17 15:00:00,2384.1,13.426001,39.532894,-0.074,8.562036,0.0,0.0,0.0,1001.88605,0.0,542.0,437.0,105.0,18.709612,281.0937,0,0,0,0,0,0,0,0,0,0,0,0,2136,4984,1316,2679,1420,1697,535,2361,0,190,0,0
2012-10-17 16:00:00,2383.8,12.926001,39.24244,-0.6240001,8.082113,0.0,0.0,0.0,1002.4619,0.0,382.0,292.0,90.0,18.0036,281.53458,0,0,0,0,0,0,0,0,0,0,0,0,2136,4984,1316,2679,1420,1697,535,2361,0,190,0,0
2012-10-17 17:00:00,2421.6,11.826,39.784584,-1.424,7.1858063,0.0,0.0,0.0,1003.0162,0.0,193.0,129.0,64.0,15.815435,281.82147,0,0,0,0,0,0,0,0,0,0,0,0,2136,4984,1316,2679,1420,1697,535,2361,0,190,0,0
2012-10-17 18:00:00,2442.0,10.476,41.630966,-2.024,5.8670425,0.0,0.0,0.0,1003.8578,2.0,32.0,15.0,17.0,15.034041,286.6993,0,0,0,0,0,0,0,0,0,0,0,0,2136,4984,1316,2679,1420,1697,535,2361,0,190,0,0
2012-10-17 19:00:00,2447.1,9.276,44.94844,-2.0740001,5.0424414,0.0,0.0,0.0,1004.9023,2.0,0.0,0.0,0.0,12.413476,286.8585,0,0,0,0,0,0,0,0,0,0,0,0,2136,4984,1316,2679,1420,1697,535,2361,0,190,0,0
2012-10-17 20:00:00,2328.3,8.226,48.075413,-2.124,3.9524822,0.0,0.0,0.0,1006.05066,1.0,0.0,0.0,0.0,12.641076,289.9832,0,0,0,0,0,0,0,0,0,0,0,0,2136,4984,1316,2679,1420,1697,535,2361,0,190,0,0
2012-10-17 21:00:00,999.3,7.4259996,51.14171,-2.024,3.3810558,0.0,0.0,0.0,1007.2085,0.0,0.0,0.0,0.0,11.165805,290.77234,0,0,0,0,0,0,0,0,0,0,0,0,2136,4984,1316,2679,1420,1697,535,2361,0,190,0,0
2012-10-17 22:00:00,859.5,6.6759996,54.435707,-1.8740001,2.797587,0.0,0.0,0.0,1007.2791,0.0,0.0,0.0,0.0,10.163227,292.93213,0,0,0,0,0,0,0,0,0,0,0,0,2136,4984,1316,2679,1420,1697,535,2361,0,190,0,0
2012-10-17 23:00:00,606.0,5.776,60.752728,-1.224,2.2491665,0.0,0.0,0.0,1007.641,0.0,0.0,0.0,0.0,8.373386,295.46332,0,0,0,0,0,0,0,0,0,0,0,0,2136,4984,1316,2679,1420,1697,535,2361,0,190,0,0
2012-10-18 00:00:00,501.0,4.776,69.2921,-0.37400007,1.677743,0.0,0.0,0.0,1007.8996,0.0,0.0,0.0,0.0,6.28713,293.6294,0,0,0,0,0,0,0,0,0,0,0,0,2324,5110,1402,2864,1358,1707,382,2223,0,181,0,0
2012-10-18 01:00:00,483.3,4.726,65.59061,-1.174,1.5301671,0.0,0.0,0.0,1007.99664,0.0,0.0,0.0,0.0,6.151683,290.55612,0,0,0,0,0,0,0,0,0,0,0,0,2324,5110,1402,2864,1358,1707,382,2223,0,181,0,0
2012-10-18 02:00:00,357.9,5.276,59.963326,-1.8740001,1.7174459,0.0,0.0,0.0,1008.4136,0.0,0.0,0.0,0.0,7.968939,288.43503,0,0,0,0,0,0,0,0,0,0,0,0,2324,5110,1402,2864,1358,1707,382,2223,0,181,0,0
2012-10-18 03:00:00,336.6,5.9259996,55.861782,-2.224,2.463049,0.0,0.0,0.0,1008.2405,0.0,0.0,0.0,0.0,6.9899354,281.88864,0,0,0,0,0,0,0,0,0,0,0,0,2324,5110,1402,2864,1358,1707,382,2223,0,181,0,0
2012-10-18 04:00:00,333.9,7.1260004,49.93659,-2.624,3.7497778,0.0,0.0,0.0,1008.28577,0.0,0.0,0.0,0.0,6.0347,287.3541,0,0,0,0,0,0,0,0,0,0,0,0,2324,5110,1402,2864,1358,1707,382,2223,0,181,0,0
2012-10-18 05:00:00,327.0,6.976,50.639496,-2.5740001,3.6125617,0.0,0.0,0.0,1008.2801,0.0,0.0,0.0,0.0,5.991594,302.7352,0,0,0,0,0,0,0,0,0,0,0,0,2324,5110,1402,2864,1358,1707,382,2223,0,181,0,0
2012-10-18 06:00:00,367.8,6.826,51.734367,-2.424,3.6419058,0.0,0.0,0.0,1008.5712,0.0,0.0,0.0,0.0,4.8965297,323.97253,0,0,0,0,0,0,0,0,0,0,0,0,2324,5110,1402,2864,1358,1707,382,2223,0,181,0,0
2012-10-18 07:00:00,471.0,6.6260004,53.823677,-2.0740001,3.4885159,0.0,0.0,0.0,1009.5535,0.0,3.0,1.0,2.0,4.8965297,323.97253,0,0,0,0,0,0,0,0,0,0,0,0,2324,5110,1402,2864,1358,1707,382,2223,0,181,0,0
2012-10-18 08:00:00,551.1,6.726,54.64996,-1.7739999,3.8738527,0.0,0.0,0.0,1010.2497,0.0,106.0,62.0,44.0,3.219938,333.43503,0,0,0,0,0,0,0,0,0,0,0,0,2324,5110,1402,2864,1358,1707,382,2223,0,181,0,0
2012-10-18 09:00:00,872.7,8.626,46.617863,-2.174,5.7052603,0.0,0.0,0.0,1010.42004,0.0,293.0,215.0,78.0,3.319036,310.60123,0,0,0,0,0,0,0,0,0,0,0,0,2324,5110,1402,2864,1358,1707,382,2223,0,181,0,0
2012-10-18 10:00:00,1903.8,10.426001,40.704155,-2.374,7.1326256,0.0,0.0,0.0,1010.19,0.0,470.0,373.0,97.0,5.692099,304.69522,0,0,0,0,0,0,0,0,0,0,0,0,2324,5110,1402,2864,1358,1707,382,2223,0,181,0,0
2012-10-18 11:00:00,2379.9,12.026,36.881527,-2.274,8.725638,0.0,0.0,0.0,1010.14966,0.0,605.0,497.0,108.0,8.0899935,302.27563,0,0,0,0,0,0,0,0,0,0,0,0,2324,5110,1402,2864,1358,1707,382,2223,0,181,0,0
2012-10-18 12:00:00,2392.8,13.276,34.4868,-2.0740001,10.236839,0.0,0.0,0.0,1009.20514,0.0,682.0,568.0,114.0,9.511088,299.4758,0,0,0,0,0,0,0,0,0,0,0,0,2324,5110,1402,2864,1358,1707,382,2223,0,181,0,0
2012-10-18 13:00:00,2388.0,14.226,33.76237,-1.5239999,11.230881,0.0,0.0,0.0,1008.3486,0.0,694.0,579.0,115.0,10.144082,297.47433,0,0,0,0,0,0,0,0,0,0,0,0,2324,5110,1402,2864,1358,1707,382,2223,0,181,0,0
2012-10-18 14:00:00,2376.6,14.676001,34.77258,-0.724,11.389608,0.0,0.0,0.0,1007.4735,0.0,641.0,529.0,112.0,10.787993,295.7099,0,0,0,0,0,0,0,0,0,0,0,0,2324,5110,1402,2864,1358,1707,382,2223,0,181,0,0
2012-10-18 15:00:00,2364.9,14.726,37.54314,0.376,11.039754,0.0,0.0,0.0,1007.27747,1.0,528.0,425.0,103.0,11.113451,294.90472,0,0,0,0,0,0,0,0,0,0,0,0,2324,5110,1402,2864,1358,1707,382,2223,0,181,0,0
2012-10-18 16:00:00,2386.5,14.076,42.531727,1.526,10.36749,0.0,0.0,0.0,1007.3534,0.0,360.0,262.0,98.0,12.55879,297.2995,0,0,0,0,0,0,0,0,0,0,0,0,2324,5110,1402,2864,1358,1707,382,2223,0,181,0,0
2012-10-18 17:00:00,2399.7,13.426001,47.308655,2.426,10.458517,0.0,0.0,0.0,1007.23096,0.0,170.0,101.0,69.0,8.557102,292.24908,0,0,0,0,0,0,0,0,0,0,0,0,2324,5110,1402,2864,1358,1707,382,2223,0,181,0,0
2012-10-18 18:00:00,2404.2,11.876,68.0904,6.1759996,9.91339,0.0,0.0,0.0,1007.274,0.0,29.0,13.0,16.0,6.87779,263.9911,0,0,0,0,0,0,0,0,0,0,0,0,2324,5110,1402,2864,1358,1707,382,2223,0,181,0,0
2012-10-18 19:00:00,2425.8,10.826,63.071667,4.076,8.149458,0.0,0.0,0.0,1007.0374,3.0,0.0,0.0,0.0,8.707238,262.8751,0,0,0,0,0,0,0,0,0,0,0,0,2324,5110,1402,2864,1358,1707,382,2223,0,181,0,0
2012-10-18 20:00:00,2027.1,9.776,66.47302,3.826,7.0575933,0.0,0.0,0.0,1007.98865,10.0,0.0,0.0,0.0,8.654986,253.0724,0,0,0,0,0,0,0,0,0,0,0,0,2324,5110,1402,2864,1358,1707,382,2223,0,181,0,0
2012-10-18 21:00:00,1008.9,8.776,71.09958,3.826,6.139948,0.0,0.0,0.0,1008.1495,8.0,0.0,0.0,0.0,8.0899935,237.72438,0,0,0,0,0,0,0,0,0,0,0,0,2324,5110,1402,2864,1358,1707,382,2223,0,181,0,0
2012-10-18 22:00:00,880.8,8.026,75.598305,3.976,5.4831123,0.0,0.0,0.0,1008.61646,8.0,0.0,0.0,0.0,7.653705,221.18582,0,0,0,0,0,0,0,0,0,0,0,0,2324,5110,1402,2864,1358,1707,382,2223,0,181,0,0
2012-10-18 23:00:00,600.9,7.6260004,79.05887,4.226,5.121955,0.0,0.0,0.0,1008.70026,20.0,0.0,0.0,0.0,7.729527,207.75845,0,0,0,0,0,0,0,0,0,0,0,0,2324,5110,1402,2864,1358,1707,382,2223,0,181,0,0
2012-10-19 00:00:00,523.8,7.3760004,81.2683,4.376,4.947173,0.0,0.0,0.0,1008.98785,31.0,0.0,0.0,0.0,7.42159,202.8337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-19 01:00:00,525.6,7.576,81.29536,4.576,5.3732767,0.0,0.0,0.0,1009.3911,91.0,0.0,0.0,0.0,6.151683,200.55612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-19 02:00:00,421.8,7.826,82.7577,5.076,5.867712,0.0,0.0,0.0,1009.6974,98.0,0.0,0.0,0.0,5.1919937,213.6901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-19 03:00:00,376.8,7.826,85.38516,5.526,6.1277065,0.0,0.0,0.0,1009.7964,99.0,0.0,0.0,0.0,4.072935,224.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-19 04:00:00,349.2,8.426,82.26096,5.576,6.738681,0.0,0.0,0.0,1010.0168,100.0,0.0,0.0,0.0,4.072935,224.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-19 05:00:00,345.9,8.726,82.87016,5.976,7.1342907,0.0,0.0,0.0,1010.52264,98.0,0.0,0.0,0.0,4.0249224,206.56499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-19 06:00:00,383.4,9.176,83.211845,6.476,7.6706057,0.0,0.0,0.0,1011.23224,94.0,0.0,0.0,0.0,4.2136917,199.9832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-19 07:00:00,452.7,9.176,84.65408,6.726,8.007158,0.0,0.0,0.0,1011.72705,96.0,2.0,0.0,2.0,2.3051248,218.65984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-19 08:00:00,552.9,9.426001,86.143936,7.226,8.449958,0.0,0.0,0.0,1012.42914,79.0,77.0,18.0,59.0,1.8,233.13002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-19 09:00:00,869.4,11.776,77.7955,8.026,10.9245205,0.0,0.0,0.0,1012.9118,34.0,240.0,121.0,119.0,2.3051248,231.34016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-19 10:00:00,1901.4,13.726,55.3191,4.9259996,11.913282,0.0,0.0,0.0,1012.2898,25.0,411.0,282.0,129.0,3.9763298,264.80566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-19 11:00:00,2410.8,15.126,41.191273,2.026,12.47109,0.0,0.0,0.0,1012.24097,11.0,572.0,447.0,125.0,6.849467,266.98727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-19 12:00:00,2420.1,16.126,36.749844,1.326,13.567444,0.0,0.0,0.0,1011.6826,1.0,663.0,548.0,115.0,9.007196,267.70944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-19 13:00:00,2407.5,16.776,36.415874,1.776,14.1549,0.0,0.0,0.0,1011.11163,0.0,678.0,564.0,114.0,10.440001,270.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-19 14:00:00,2384.1,17.126,37.438957,2.4759998,14.163134,0.0,0.0,0.0,1010.23303,0.0,626.0,515.0,111.0,11.525623,271.78986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
